"","X.2","X.1","X","show","Aggregated","pathway","gs_number.x","gs_description.x","gs_number.y","gs_description.y","gs_number.x.x","gs_description.x.x","gs_number.y.y","gs_description.y.y","pval","padj","log2err","ES","NES","size","leadingEdge"
"10","65","65","65","","Cilia","GOCC_9PLUS2_MOTILE_CILIUM","GO:0097729","A motile cilium where the axoneme has a ring of nine outer microtubule doublets plus two central microtubules (and is therefore called a 9+2 axoneme). [GOC:cilia, PMID:22118931]","GO:0097729","A motile cilium where the axoneme has a ring of nine outer microtubule doublets plus two central microtubules (and is therefore called a 9+2 axoneme). [GOC:cilia, PMID:22118931]","GO:0097729","A motile cilium where the axoneme has a ring of nine outer microtubule doublets plus two central microtubules (and is therefore called a 9+2 axoneme). [GOC:cilia, PMID:22118931]","GO:0097729","A motile cilium where the axoneme has a ring of nine outer microtubule doublets plus two central microtubules (and is therefore called a 9+2 axoneme). [GOC:cilia, PMID:22118931]","4.18228849357121e-06","0.00112304403882134","0.610526878385931","0.560501209788105","2.08708445592781","92","c(""DNAH11"", ""CFAP43"", ""PACRG"", ""SPEF2"", ""DNAH9"", ""SPAG16"", ""DNAH5"", ""RPGR"", ""CFAP70"", ""DNAI1"", ""CFAP47"", ""CFAP52"", ""SCNN1A"", ""NME5"", ""SPATA6L"", ""KIF9"", ""CFAP221"", ""SLC26A3"", ""IQCG"", ""CCDC39"", ""ODF2"", ""CFAP69"", ""MNS1"", ""DNAI2"", ""EFCAB2"", ""SPATA6"", ""SPAG6"", ""DRC3"", ""IFT172"", ""DNAH2"", ""TTC29"", ""AK8"", ""DNAJB13"", ""ATP1B1"")"
"11","66","66","66","","Cilia","GOCC_CILIARY_BASAL_BODY","GO:0036064","A membrane-tethered, short cylindrical array of microtubules and associated proteins found at the base of a eukaryotic cilium (also called flagellum) that is similar in structure to a centriole and derives from it. The cilium basal body is the site of assembly and remodelling of the cilium and serves as a nucleation site for axoneme growth. As well as anchoring the cilium, it is thought to provide a selective gateway regulating the entry of ciliary proteins and vesicles by intraflagellar transport. [GOC:cilia, GOC:clt, PMID:21750193]","GO:0036064","A membrane-tethered, short cylindrical array of microtubules and associated proteins found at the base of a eukaryotic cilium (also called flagellum) that is similar in structure to a centriole and derives from it. The cilium basal body is the site of assembly and remodelling of the cilium and serves as a nucleation site for axoneme growth. As well as anchoring the cilium, it is thought to provide a selective gateway regulating the entry of ciliary proteins and vesicles by intraflagellar transport. [GOC:cilia, GOC:clt, PMID:21750193]","GO:0036064","A membrane-tethered, short cylindrical array of microtubules and associated proteins found at the base of a eukaryotic cilium (also called flagellum) that is similar in structure to a centriole and derives from it. The cilium basal body is the site of assembly and remodelling of the cilium and serves as a nucleation site for axoneme growth. As well as anchoring the cilium, it is thought to provide a selective gateway regulating the entry of ciliary proteins and vesicles by intraflagellar transport. [GOC:cilia, GOC:clt, PMID:21750193]","GO:0036064","A membrane-tethered, short cylindrical array of microtubules and associated proteins found at the base of a eukaryotic cilium (also called flagellum) that is similar in structure to a centriole and derives from it. The cilium basal body is the site of assembly and remodelling of the cilium and serves as a nucleation site for axoneme growth. As well as anchoring the cilium, it is thought to provide a selective gateway regulating the entry of ciliary proteins and vesicles by intraflagellar transport. [GOC:cilia, GOC:clt, PMID:21750193]","1.39633893407548e-05","0.00246061101539114","0.593325476396405","0.506803611662085","1.90651987064147","125","c(""AGBL4"", ""EZR"", ""FANK1"", ""RPGR"", ""CFAP70"", ""TTLL9"", ""ARMC9"", ""EFHC2"", ""CCDC170"", ""BBOF1"", ""WHRN"", ""CFAP206"", ""CFAP100"", ""DISC1"", ""USH2A"", ""AHI1"", ""B9D1"", ""TTLL4"", ""MLF1"", ""CDC14A"", ""ODF2L"", ""INTU"", ""IFT172"", ""IFT80"", ""TTC26"", ""LCA5"", ""AGBL2"", ""DAAM1"", ""MAPK15"", ""CCDC178"", ""WDR35"", ""EXOC7"", ""TBC1D30"", ""PCM1"", ""SPATA7"", ""FAM161A"", ""DZIP1"", ""ARHGAP35"", ""IFT57"", ""GAS8"", ""BBS4"", ""DYNC2LI1"", ""CFAP157"", ""TRAF3IP1"", ""TTC8"", ""RPGRIP1L"", ""WDR11"", ""TTLL1"", ""RILPL1"", ""CBY1"", ""SDCCAG8"", ""IFT88"", ""GLE1"", ""TOGARAM1"", 
""KIF17"", ""SAXO1"", ""IQCD"", ""BBS2"", ""TTLL11"", ""IFT122"", ""POC1B"", ""BLOC1S6"")"
"12","67","67","67","","Cilia","GOCC_CILIARY_PLASM","GO:0097014","All of the contents of a cilium, excluding the plasma membrane surrounding the cilium. [GOC:BHF, GOC:cilia, GOC:dos, PMID:17895364]","GO:0097014","All of the contents of a cilium, excluding the plasma membrane surrounding the cilium. [GOC:BHF, GOC:cilia, GOC:dos, PMID:17895364]","GO:0097014","All of the contents of a cilium, excluding the plasma membrane surrounding the cilium. [GOC:BHF, GOC:cilia, GOC:dos, PMID:17895364]","GO:0097014","All of the contents of a cilium, excluding the plasma membrane surrounding the cilium. [GOC:BHF, GOC:cilia, GOC:dos, PMID:17895364]","2.25641766817077e-11","2.12065653846916e-08","0.863415391606693","0.653739939117505","2.44331712273411","98","c(""DNAH11"", ""SPAG17"", ""CFAP54"", ""CFAP43"", ""DNAH6"", ""HYDIN"", ""DNAH7"", ""DNAH14"", ""DNAH9"", ""SPAG16"", ""DNAH5"", ""CFAP61"", ""CFAP70"", ""DRC1"", ""EFHC1"", ""CCDC40"", ""DYNC2H1"", ""DNAI1"", ""DCDC2"", ""CFAP52"", ""CFAP221"", ""EFHC2"", ""DNAAF1"", ""CCDC39"", ""CFAP46"", ""MNS1"", ""DNAI2"", ""CFAP206"", ""CFAP100"", ""MAK"", ""ATG16L1"", ""CFAP74"", ""DNAH3"", ""ARL13B"", ""SPAG6"", ""DRC3"", ""IFT172"", ""DNAL1"", ""DNAH2"", ""WDPCP"", ""AK8"", ""DNAJB13"", ""LCA5"")"
"13","70","70","70","","Cilia","GOCC_CILIUM","GO:0005929","A specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface and of some cytoplasmic parts. Each cilium is largely bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored to a basal body. [GOC:cilia, GOC:curators, GOC:kmv, GOC:vw, ISBN:0198547684, PMID:16824949, PMID:17009929, PMID:20144998]","GO:0005929","A specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface and of some cytoplasmic parts. Each cilium is largely bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored to a basal body. [GOC:cilia, GOC:curators, GOC:kmv, GOC:vw, ISBN:0198547684, PMID:16824949, PMID:17009929, PMID:20144998]","GO:0005929","A specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface and of some cytoplasmic parts. Each cilium is largely bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored to a basal body. [GOC:cilia, GOC:curators, GOC:kmv, GOC:vw, ISBN:0198547684, PMID:16824949, PMID:17009929, PMID:20144998]","GO:0005929","A specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface and of some cytoplasmic parts. Each cilium is largely bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored to a basal body. [GOC:cilia, GOC:curators, GOC:kmv, GOC:vw, ISBN:0198547684, PMID:16824949, PMID:17009929, PMID:20144998]","4.42307008866747e-17","2.49416922299959e-13","1.06720998682811","0.508737208508588","2.01805835933606","441","c(""SHANK2"", ""DNAH11"", ""AGBL4"", ""SLC24A4"", ""ABCA4"", ""SPAG17"", ""CFAP54"", ""CFAP43"", ""DNAH6"", ""HYDIN"", ""DNAH7"", ""MYRIP"", ""TRPV4"", ""PACRG"", ""SPEF2"", ""CFAP44"", ""DNAH14"", ""EZR"", ""DNAH9"", ""SPAG16"", ""IQCA1"", ""DNAH5"", ""FANK1"", ""RPGR"", ""CFAP61"", ""MOK"", ""TSGA10"", ""DNAH12"", ""CFAP70"", ""DRC1"", ""TTLL9"", ""KIF27"", ""EFHC1"", ""CCDC40"", ""DYNC2H1"", ""PDGFRA"", ""DNAI1"", ""ZBBX"", ""ARMC9"", ""DCDC2"", ""DNAAF4"", ""CFAP47"", ""CFAP52"", ""TEKT1"", ""SCNN1A"", ""TOGARAM2"", ""NME5"", ""SPATA6L"", ""KIF9"", ""CFAP77"", ""CFAP221"", ""EFHC2"", ""AK7"", ""SLC26A3"", 
""BSG"", ""IQCG"", ""DNAAF1"", ""CCDC39"", ""CFAP46"", ""ODF2"", ""NPHP1"", ""CFAP69"", ""TMEM67"", ""MNS1"", ""CCDC170"", ""DHRS3"", ""DNAI2"", ""BBOF1"", ""WHRN"", ""CEP126"", ""CFAP206"", ""CFAP100"", ""CFAP161"", ""TTLL5"", ""DISC1"", ""MAK"", ""ATG16L1"", ""USH2A"", ""CFAP74"", ""EFCAB2"", ""DNAH3"", ""ARL13B"", ""IFT74"", ""GPR157"", ""AHI1"", ""B9D1"", ""PCDH15"", ""SPATA6"", ""SPAG6"", ""DRC3"", ""TTLL4"", ""EYS"", ""MLF1"", ""CDC14A"", ""WDR19"", ""ODF2L"", ""INTU"", ""IFT172"", ""DNAL1"", ""DNAH2"", ""WDPCP"", ""BBS9"", ""IFT80"", ""CPLANE1"", ""TTC29"", ""PSEN1"", ""AK8"", ""TTC26"", ""CEP104"", 
""CCP110"", ""DNAJB13"", ""PRKAR1B"", ""DAW1"", ""LCA5"", ""AGBL2"", ""KCNQ1"", ""DYNLRB2"", ""ATP1B1"", ""DAAM1"", ""C4orf47"", ""SMO"", ""MYO7A"", ""MAPK15"", ""RSPH3"", ""EFCAB7"", ""CCDC178"", ""TTC21A"", ""PKM"", ""WDR35"", ""CFAP300"", ""EXOC7"", ""FBXL13"", ""TBC1D30"", ""IQCE"", ""PCM1"", ""SPATA7"", ""FAM161A"", ""CCDC189"", ""KIAA1549"", ""TCTN1"", ""DZIP1"", ""ARHGAP35"", ""IFT57"", ""GSTM3"", ""CATSPERD"", ""IQUB"", ""CCDC181"", ""GAS8"", ""CCDC68"", ""BBS4"", ""CERKL"", ""SLC9A3R1"", ""DYNC2LI1"", ""RSPH1"", ""AKAP14"", ""TOMM20"", ""CFAP157"", ""TRAF3IP1"", ""APP"", ""TTC8"", ""DYNLL1"", 
""RPGRIP1L"", ""RSPH4A"", ""CRB1"", ""ENKUR"", ""WDR11"", ""TTLL1"", ""HSPB11"", ""RILPL1"", ""NXNL1"", ""KIF3B"", ""CFAP298"", ""CLCN4"", ""IFT43"", ""CBY1"", ""SDCCAG8"", ""IFT22"", ""FLACC1"", ""ENO4"", ""EFCAB1"", ""IFT88"", ""WBP2NL"", ""ATG7"", ""ARL2"", ""CATSPERE"", ""GLE1"", ""RP1"", ""TOGARAM1"", ""KIF17"", ""CDHR1"")"
"14","72","72","72","","Cilia","GOCC_MOTILE_CILIUM","GO:0031514","A cilium which may have a variable arrangement of axonemal microtubules and also contains molecular motors. It may beat with a whip-like pattern that promotes cell motility or transport of fluids and other cells across a cell surface, such as on epithelial cells that line the lumenal ducts of various tissues; or they may display a distinct twirling motion that directs fluid flow asymmetrically across the cellular surface to affect asymmetric body plan organization. Motile cilia can be found in single as well as multiple copies per cell. [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]","GO:0031514","A cilium which may have a variable arrangement of axonemal microtubules and also contains molecular motors. It may beat with a whip-like pattern that promotes cell motility or transport of fluids and other cells across a cell surface, such as on epithelial cells that line the lumenal ducts of various tissues; or they may display a distinct twirling motion that directs fluid flow asymmetrically across the cellular surface to affect asymmetric body plan organization. Motile cilia can be found in single as well as multiple copies per cell. [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]","GO:0031514","A cilium which may have a variable arrangement of axonemal microtubules and also contains molecular motors. It may beat with a whip-like pattern that promotes cell motility or transport of fluids and other cells across a cell surface, such as on epithelial cells that line the lumenal ducts of various tissues; or they may display a distinct twirling motion that directs fluid flow asymmetrically across the cellular surface to affect asymmetric body plan organization. Motile cilia can be found in single as well as multiple copies per cell. [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]","GO:0031514","A cilium which may have a variable arrangement of axonemal microtubules and also contains molecular motors. It may beat with a whip-like pattern that promotes cell motility or transport of fluids and other cells across a cell surface, such as on epithelial cells that line the lumenal ducts of various tissues; or they may display a distinct twirling motion that directs fluid flow asymmetrically across the cellular surface to affect asymmetric body plan organization. Motile cilia can be found in single as well as multiple copies per cell. [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]","1.92997588620778e-10","1.55473343176081e-07","0.826657301178302","0.592651424537182","2.25212346497588","144","c(""DNAH11"", ""SPAG17"", ""CFAP43"", ""PACRG"", ""SPEF2"", ""CFAP44"", ""DNAH9"", ""SPAG16"", ""IQCA1"", ""DNAH5"", ""RPGR"", ""CFAP61"", ""TSGA10"", ""CFAP70"", ""DRC1"", ""TTLL9"", ""DYNC2H1"", ""DNAI1"", ""ZBBX"", ""CFAP47"", ""CFAP52"", ""TEKT1"", ""SCNN1A"", ""NME5"", ""SPATA6L"", ""KIF9"", ""CFAP221"", ""AK7"", ""SLC26A3"", ""IQCG"", ""CCDC39"", ""ODF2"", ""NPHP1"", ""CFAP69"", ""MNS1"", ""DNAI2"", ""CFAP206"", ""CFAP100"", ""CFAP161"", ""MAK"", ""EFCAB2"", ""ARL13B"", ""IFT74"", ""SPATA6"", ""SPAG6"", ""DRC3"", ""WDR19"", ""INTU"", ""IFT172"", ""DNAH2"", ""TTC29"", ""AK8"", ""DNAJB13"", ""ATP1B1"", 
""DAAM1"", ""CFAP300"", ""FBXL13"", ""CCDC189"", ""GSTM3"", ""CATSPERD"", ""IQUB"", ""CCDC181"", ""GAS8"", ""BBS4"", ""SLC9A3R1"", ""DYNC2LI1"", ""RSPH1"", ""TOMM20"")"
"15","73","73","73","","Cilia","GOBP_AXONEME_ASSEMBLY","GO:0035082","The assembly and organization of an axoneme, the bundle of microtubules and associated proteins that forms the core of cilia (also called flagella) in eukaryotic cells and is responsible for their movements. [GOC:bf, GOC:cilia, GOC:jl, ISBN:0815316194]","GO:0035082","The assembly and organization of an axoneme, the bundle of microtubules and associated proteins that forms the core of cilia (also called flagella) in eukaryotic cells and is responsible for their movements. [GOC:bf, GOC:cilia, GOC:jl, ISBN:0815316194]","GO:0035082","The assembly and organization of an axoneme, the bundle of microtubules and associated proteins that forms the core of cilia (also called flagella) in eukaryotic cells and is responsible for their movements. [GOC:bf, GOC:cilia, GOC:jl, ISBN:0815316194]","GO:0035082","The assembly and organization of an axoneme, the bundle of microtubules and associated proteins that forms the core of cilia (also called flagella) in eukaryotic cells and is responsible for their movements. [GOC:bf, GOC:cilia, GOC:jl, ISBN:0815316194]","2.86831663165116e-12","5.3914791619603e-09","0.898671232061694","0.75980321433705","2.7521790012386","57","c(""SPAG17"", ""CFAP43"", ""HYDIN"", ""DNAH7"", ""SPEF2"", ""CFAP44"", ""SPAG16"", ""DNAH5"", ""SPAG1"", ""DRC1"", ""CCDC40"", ""DNAI1"", ""JHY"", ""DNAAF4"", ""CFAP47"", ""ARMC2"", ""IQCG"", ""DNAAF1"", ""CCDC39"", ""CFAP46"", ""CFAP69"", ""LRGUK"", ""MNS1"", ""DNAI2"", ""CFAP206"", ""CFAP100"", ""CFAP74"", ""SPAG6"", ""DNAL1"", ""DNAH2"", ""FOXJ1"", ""TTC26"", ""DNAJB13"", ""DAW1"")"
"16","74","74","74","","Cilia","GOBP_EXTRACELLULAR_TRANSPORT","GO:0006858","The transport of substances that occurs outside cells. [GOC:go_curators]","GO:0006858","The transport of substances that occurs outside cells. [GOC:go_curators]","GO:0006858","The transport of substances that occurs outside cells. [GOC:go_curators]","GO:0006858","The transport of substances that occurs outside cells. [GOC:go_curators]","2.31810198126643e-09","1.63397213404517e-06","0.774939030136436","0.771134385289376","2.69566981756055","38","c(""DNAH11"", ""SPAG17"", ""CFAP54"", ""CFAP43"", ""SPEF2"", ""RFX3"", ""DNAH9"", ""SPAG16"", ""DNAH5"", ""KIF27"", ""CCDC40"", ""DNAI1"", ""JHY"", ""DNAAF4"", ""NME5"", ""CFAP221"", ""DNAAF1"", ""CCDC39"", ""SPAG6"", ""STK36"", ""NEK10"", ""DAW1"")"
"17","78","78","78","","Cilia","GOCC_CYTOPLASMIC_REGION","GO:0099568","Any (proper) part of the cytoplasm of a single cell of sufficient size to still be considered cytoplasm. [GOC:dos]","GO:0099568","Any (proper) part of the cytoplasm of a single cell of sufficient size to still be considered cytoplasm. [GOC:dos]","GO:0099568","Any (proper) part of the cytoplasm of a single cell of sufficient size to still be considered cytoplasm. [GOC:dos]","GO:0099568","Any (proper) part of the cytoplasm of a single cell of sufficient size to still be considered cytoplasm. [GOC:dos]","1.14625066712327e-05","0.00222886465927867","0.593325476396405","0.464484431530068","1.79393894978402","198","c(""DNAH11"", ""AGBL4"", ""SPAG17"", ""CFAP54"", ""CFAP43"", ""DNAH6"", ""HYDIN"", ""DNAH7"", ""TMEM108"", ""DNAH14"", ""DNAH9"", ""SPAG16"", ""DNAH5"", ""CFAP61"", ""CFAP70"", ""DRC1"", ""EFHC1"", ""CCDC40"", ""DYNC2H1"", ""DNAI1"", ""DCDC2"", ""CLTA"", ""CFAP52"", ""STAU2"", ""CFAP221"", ""EFHC2"", ""DNAAF1"", ""CCDC39"", ""CFAP46"", ""MNS1"", ""DNAI2"", ""CANX"", ""CFAP206"", ""CFAP100"", ""MAK"", ""ATG16L1"", ""CFAP74"", ""DNAH3"", ""ARL13B"", ""SPAG6"", ""DRC3"", ""MYO5B"", ""IFT172"", ""DNAL1"", ""DNAH2"", ""WDPCP"", ""AK8"", ""DNAJB13"", ""LCA5"", ""FLOT2"", ""ERC2"", ""MAPK15"", ""AP3S2"", ""RIMS2""
)"
"18","83","83","83","","Cilia","GOCC_NON_MOTILE_CILIUM","GO:0097730","A cilium which may have a variable array of axonemal microtubules but does not contain molecular motors. [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]","GO:0097730","A cilium which may have a variable array of axonemal microtubules but does not contain molecular motors. [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]","GO:0097730","A cilium which may have a variable array of axonemal microtubules but does not contain molecular motors. [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]","GO:0097730","A cilium which may have a variable array of axonemal microtubules but does not contain molecular motors. [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]","7.9890715706624e-06","0.00173270671488328","0.593325476396405","0.552024184193272","2.05252425990919","91","c(""SHANK2"", ""SLC24A4"", ""ABCA4"", ""MYRIP"", ""RPGR"", ""DCDC2"", ""DNAAF4"", ""BSG"", ""NPHP1"", ""CFAP69"", ""DHRS3"", ""WHRN"", ""MAK"", ""USH2A"", ""ARL13B"", ""AHI1"", ""PCDH15"", ""TTLL4"", ""EYS"", ""CDC14A"", ""WDR19"", ""IFT80"", ""LCA5"", ""C4orf47"", ""SMO"", ""MYO7A"", ""PCM1"", ""SPATA7"", ""FAM161A"", ""KIAA1549"", ""IFT57"", ""BBS4"", ""CERKL"", ""TTC8"", ""RPGRIP1L"", ""CRB1"", ""NXNL1"", ""SDCCAG8"", ""IFT88"", ""RP1"", ""KIF17"", ""CDHR1"", ""CNGB3"", ""SEPTIN2"", ""GRK4"")"
